timestamp,latitude,longitude,altitude
611.6,42.27705,-71.78985,91.9
611.8,42.27705,-71.78985,91.9
612,42.27705,-71.78985,91.9
612.2,42.27705,-71.78985,92
612.4,42.27705,-71.78985,91.9
612.6,42.27705,-71.78985,91.9
612.8,42.27705,-71.78985,92
613,42.27705,-71.78985,92
613.2,42.27705,-71.78985,91.9
613.4,42.27705,-71.78985,92
613.6,42.27705,-71.78985,92
613.8,42.27705,-71.78985,92
614,42.27705,-71.78985,92
614.2,42.27705,-71.78985,92
614.4,42.27705,-71.78985,92
614.6,42.27705,-71.78985,92
614.8,42.27705,-71.78985,92
615,42.27705,-71.78985,92
615.2,42.27705,-71.78985,92
615.4,42.27705,-71.78985,92.1
615.6,42.27705,-71.78985,92.1
615.8,42.27705,-71.78985,92
616,42.27705,-71.78985,92.1
616.2,42.27705,-71.78985,92.1
616.4,42.27705,-71.78985,92.1
616.6,42.27705,-71.78985,92.1
616.8,42.27705,-71.78985,92.1
617,42.27705,-71.78985,92.1
617.2,42.27705,-71.78985,92.1
617.4,42.27705,-71.78985,92.1
617.6,42.27705,-71.78985,92.1
617.8,42.27705,-71.78985,92.1
618,42.27705,-71.78985,92.1
618.2,42.27705,-71.78985,92.1
618.4,42.27705,-71.78985,92.1
618.6,42.27705,-71.78985,92.1
618.8,42.27705,-71.78985,92.1
619,42.27705,-71.78985,92.2
619.2,42.27705,-71.78985,92.1
